29,2,9,19,54,26,50,52,54,59,44,68,20,68,8,62,40,67,69,52,36,15,23,71,35,24,30,51,69,65,2,38,6,42,54,70,22,5,16,30,30,19,2,37,14,4,29,50,51,24,57,65,7,2,20,75,41,18,34,42,36,59,47,64,32,69,12,27,41,71,26,53,43,53,18
14,38,72,38,41,34,45,16,53,45,17,70,61,55,25,54,71,47,26,74,13,54,35,23,2,10,53,36,22,24,11,32,29,75,3,18,38,14,51,24,70,68,29,57,21,17,12,23,59,57,63,14,5,65,13,27,15,73,54,22,65,69,24,31,2,34,44,62,23,44,5,14,38,13,61
61,74,7,69,45,38,41,51,6,65,7,7,54,27,23,49,72,55,34,11,60,33,63,27,2,24,4,41,29,60,21,24,67,54,55,15,59,27,59,29,65,65,19,51,36,32,9,49,44,13,52,10,35,18,34,11,59,20,47,30,27,69,64,70,63,62,55,27,9,66,30,46,47,51,18
65,33,9,34,47,20,75,41,46,13,32,44,26,14,24,25,23,33,20,35,73,69,9,47,50,28,64,29,45,25,14,64,75,64,1,3,19,20,68,62,4,38,25,9,28,23,6,22,37,6,17,27,69,41,57,12,67,73,22,59,46,1,55,55,25,38,63,61,66,70,8,42,5,65,66
53,23,10,71,14,60,33,11,26,50,65,57,26,64,30,8,42,64,18,59,70,50,51,29,61,15,45,48,38,39,62,52,61,12,31,28,30,65,18,27,24,45,55,22,9,24,16,57,43,23,65,65,34,31,29,50,67,69,22,1,34,28,42,34,28,39,55,37,46,20,7,45,65,4,51
52,56,63,28,36,31,11,3,1,24,56,37,59,66,6,37,40,38,52,43,6,26,53,23,46,9,59,74,27,34,46,11,25,62,73,16,47,31,3,35,33,59,16,9,67,35,31,43,72,19,15,43,26,60,30,8,8,30,44,21,53,63,53,51,9,3,33,46,39,27,71,2,60,3,41
70,73,46,30,23,63,67,10,48,12,75,59,56,10,47,46,64,2,72,8,41,64,35,54,70,26,42,64,36,39,73,61,53,52,55,25,13,11,21,50,34,17,69,75,44,65,23,56,58,20,75,57,13,15,60,35,6,56,39,8,51,68,35,55,58,2,15,75,51,50,68,42,66,41,59
26,53,33,64,27,6,72,9,36,1,49,67,33,27,26,69,42,62,15,57,37,57,7,63,34,26,47,55,27,51,13,12,47,74,25,34,40,12,68,16,71,27,70,28,19,35,64,29,19,15,32,32,42,13,41,50,34,66,5,10,68,36,65,66,25,14,56,45,45,13,48,21,44,32,36
44,45,20,26,26,12,70,17,19,8,27,23,40,69,72,35,35,31,61,73,47,68,5,10,8,39,6,29,3,62,36,28,35,27,47,72,60,16,23,36,62,30,16,72,16,1,14,16,70,52,48,18,30,62,31,62,60,37,57,73,70,6,19,26,68,10,14,60,14,38,8,66,4,58,19
17,12,22,48,10,1,5,54,56,35,67,22,69,42,24,49,12,36,20,21,13,74,48,7,21,6,61,27,21,25,42,45,19,65,40,48,75,7,37,40,68,30,19,9,4,11,12,45,69,7,74,47,14,45,44,48,47,6,12,20,6,51,54,12,8,63,45,7,9,65,19,10,46,33,44
67,45,26,74,10,14,2,13,43,15,9,32,74,70,35,66,42,22,33,21,56,59,16,64,1,59,55,64,32,15,5,6,20,52,67,23,73,36,1,43,42,42,31,37,48,15,4,42,65,56,8,39,36,50,70,62,51,69,3,44,34,62,61,45,74,51,51,59,74,3,68,37,14,41,55
6,9,5,61,41,47,63,47,3,1,32,42,23,73,34,32,20,7,46,21,43,63,33,65,2,20,66,3,37,37,66,13,71,28,39,57,28,4,36,57,34,10,23,57,46,22,5,63,41,58,3,36,9,14,1,10,13,70,16,46,31,11,55,69,53,25,17,37,53,40,53,75,5,12,74
19,39,48,45,54,40,41,22,20,68,74,20,65,66,55,74,56,11,7,49,74,44,17,61,6,14,10,25,42,12,54,47,43,8,30,50,67,69,16,62,20,12,23,54,45,72,39,50,49,67,1,12,66,14,8,68,43,63,44,19,67,12,18,58,16,34,15,12,50,26,66,53,50,37,31
35,15,24,45,7,27,16,20,9,50,44,1,8,66,28,19,73,23,41,69,13,52,14,33,69,34,35,32,35,49,68,25,25,35,61,58,51,46,27,46,64,75,29,33,37,19,75,54,45,2,49,34,42,63,57,72,10,61,3,37,38,54,39,75,72,34,16,30,55,28,45,33,5,38,11
32,24,8,17,23,7,29,1,7,34,6,64,28,6,70,65,30,2,41,40,56,20,6,2,10,69,29,55,63,29,15,54,69,17,40,6,9,9,46,58,41,51,1,18,38,43,29,53,37,53,58,65,47,61,47,51,43,74,35,41,5,67,17,4,60,34,6,28,12,72,41,54,16,14,69
69,40,48,48,71,38,47,31,8,69,35,32,27,51,54,56,46,69,7,44,63,9,54,14,27,69,15,75,10,19,29,39,52,15,72,45,35,26,11,3,7,30,7,33,19,15,67,50,68,35,75,17,45,5,5,75,31,3,25,8,30,73,63,53,72,55,49,68,5,60,72,51,59,70,30
6,31,45,54,2,60,56,44,15,51,12,31,62,15,28,17,23,38,6,40,42,74,65,47,31,7,61,7,41,62,66,68,65,12,15,10,50,64,59,27,2,49,2,75,62,58,20,39,22,11,14,28,24,31,43,32,23,61,42,9,24,22,43,9,27,74,62,48,18,2,41,29,15,50,45
39,35,11,8,62,40,65,21,31,46,20,60,44,30,57,10,17,30,21,63,52,71,73,42,73,44,51,22,24,74,8,59,25,18,67,11,64,67,49,29,17,46,6,4,32,14,73,5,46,52,43,40,63,63,63,3,26,22,70,59,71,14,20,40,8,7,10,50,28,55,52,13,71,39,47
70,39,70,12,30,53,22,12,4,60,70,30,70,37,58,69,71,54,25,31,37,52,3,45,15,13,8,42,60,45,75,57,32,31,40,53,49,50,55,64,72,39,73,50,65,18,39,22,25,63,60,52,71,32,49,4,28,53,40,36,49,75,61,61,25,8,41,56,21,52,15,53,34,22,38
30,39,1,74,54,9,18,25,41,28,47,47,57,42,61,55,11,30,72,37,11,20,62,66,72,3,56,17,53,11,59,6,22,22,55,35,41,64,16,41,71,24,40,15,34,25,12,72,39,66,6,21,21,68,37,49,30,67,70,30,1,37,71,29,41,4,56,58,35,50,70,58,7,66,31
60,11,49,50,35,16,24,61,69,6,61,36,54,14,61,27,37,46,45,16,40,12,31,9,65,34,32,39,69,3,35,11,25,46,60,56,26,69,29,14,64,42,29,8,32,12,1,53,52,45,57,50,15,44,14,64,12,44,14,10,52,47,18,73,65,46,13,39,46,22,40,51,22,66,43
31,72,22,19,10,15,48,17,47,12,5,26,49,72,12,42,37,58,37,53,54,66,59,53,54,48,71,20,69,45,55,39,48,73,22,34,1,69,21,63,70,34,26,5,40,36,55,41,37,28,25,11,11,68,33,17,56,67,74,50,29,45,5,11,4,56,58,28,2,40,27,64,65,74,7
32,65,1,30,14,21,64,10,10,63,61,56,33,21,68,37,56,70,13,17,41,28,54,50,56,71,50,16,38,51,68,54,8,38,45,6,49,25,40,65,59,12,25,2,59,9,47,49,15,40,57,22,24,48,37,16,19,69,37,6,73,54,13,64,53,10,3,73,16,2,53,1,21,60,30
36,73,42,5,64,68,39,21,71,67,49,10,17,7,28,21,17,75,23,10,11,10,55,17,74,40,18,61,39,75,25,49,58,28,72,9,25,61,22,59,37,34,63,10,69,36,30,42,23,57,3,13,71,45,34,65,36,5,35,57,55,70,33,53,21,8,68,68,63,51,37,44,36,13,53
40,67,37,64,7,31,51,75,27,7,49,25,47,61,41,67,38,45,61,6,46,13,74,37,16,66,5,33,18,24,73,51,54,68,4,61,40,32,21,19,16,51,64,45,32,24,50,74,50,70,24,23,13,75,7,23,26,72,16,25,59,51,31,47,28,44,14,62,69,73,73,23,35,72,35
59,34,4,70,10,38,74,14,9,30,20,23,33,19,28,18,39,1,59,24,49,11,4,28,38,52,52,1,72,71,6,57,30,14,70,40,56,67,75,27,69,49,38,29,16,71,2,17,43,69,36,34,50,40,39,22,72,58,18,26,69,28,12,34,30,74,53,45,27,44,6,70,72,18,19
6,71,14,60,38,34,15,18,71,13,20,44,41,33,5,29,44,70,31,3,46,21,75,20,18,18,45,8,24,34,37,40,55,36,47,69,68,34,72,69,54,60,6,59,59,68,69,4,63,54,43,34,54,72,33,64,12,3,61,68,2,48,17,28,66,49,71,69,21,18,28,37,55,13,4
51,68,66,11,23,60,21,21,63,26,12,9,39,1,67,53,34,53,40,74,49,35,46,52,44,65,55,50,34,14,31,8,14,45,9,2,25,42,9,72,43,62,54,46,41,16,44,23,34,74,50,25,7,73,5,3,34,70,74,74,21,40,2,20,38,65,42,53,33,61,63,15,64,43,31
32,9,50,11,19,59,24,29,6,41,8,22,10,27,29,69,47,37,41,31,72,20,6,10,53,68,48,44,67,1,33,44,65,69,62,36,13,29,54,22,52,32,41,15,38,36,44,12,9,66,3,54,12,24,66,65,66,73,55,68,41,38,54,25,75,73,55,41,75,7,46,11,23,37,9
6,4,36,75,44,48,15,57,33,43,49,49,64,21,44,22,35,38,15,10,42,14,38,26,38,59,62,32,72,16,49,8,32,74,7,22,7,30,7,65,16,41,74,62,32,47,31,20,11,28,38,37,41,62,71,67,24,23,51,25,38,66,17,74,32,34,65,12,1,20,41,49,32,14,43
57,23,52,36,18,3,23,57,32,31,45,70,35,34,17,39,62,3,25,12,15,44,8,23,35,57,22,30,64,6,6,45,36,68,18,9,58,58,42,25,46,74,68,44,48,75,11,27,26,38,17,62,40,71,20,13,25,8,49,45,1,26,18,55,74,41,61,45,24,59,69,12,14,51,63
51,32,65,1,19,54,61,9,45,25,31,11,17,32,57,32,27,54,35,58,34,26,75,19,73,39,72,23,69,53,62,32,8,9,32,42,75,58,54,44,7,36,63,45,4,16,37,50,7,54,22,41,26,36,58,68,51,23,2,20,43,11,62,17,20,44,14,5,28,47,52,36,19,11,4
67,32,28,45,33,22,66,15,60,18,51,59,44,24,10,42,59,49,42,68,26,51,27,73,12,15,21,38,73,75,19,52,13,51,19,69,13,14,16,51,50,31,52,61,27,18,10,48,59,66,55,51,61,44,17,5,70,60,61,52,61,56,63,2,57,48,35,14,63,18,40,14,42,35,60
18,65,15,29,2,7,41,40,19,14,62,46,72,4,31,60,54,27,37,3,36,14,43,33,68,46,41,20,61,46,28,17,53,51,71,11,13,3,11,13,13,58,39,38,72,21,2,39,12,58,64,70,21,14,50,18,44,19,5,72,6,68,11,47,74,3,60,12,43,36,60,20,68,72,16
4,31,68,6,21,36,5,37,7,55,19,43,20,43,69,47,65,48,56,60,74,53,55,11,64,8,40,6,58,17,6,58,60,70,45,44,34,59,22,51,5,46,19,35,19,5,65,71,15,10,54,57,35,31,22,8,55,47,53,32,49,75,40,49,48,1,20,15,61,23,37,11,24,10,48
12,4,65,37,19,40,61,67,45,52,29,20,58,50,35,57,75,41,75,27,2,18,61,14,47,36,58,70,5,24,17,45,51,69,22,13,1,63,33,51,30,5,67,5,70,19,34,64,19,2,6,7,20,24,21,17,3,5,35,74,29,4,13,63,75,31,62,45,25,52,70,65,16,35,6
44,24,10,43,42,62,74,25,4,19,31,34,28,60,49,26,29,16,43,49,35,14,56,66,65,22,8,18,25,19,69,27,40,9,35,15,11,13,43,50,70,4,29,6,18,13,60,46,4,49,8,15,20,50,1,24,73,1,34,3,74,16,58,38,43,19,18,10,48,38,15,29,62,29,35
30,73,29,31,37,24,44,13,65,15,2,46,12,9,62,14,46,24,19,58,8,9,67,58,73,18,43,9,8,38,42,11,23,12,52,55,41,58,71,12,46,23,56,47,67,41,68,39,36,9,12,46,58,72,43,5,38,33,43,13,51,15,9,28,47,3,53,6,70,32,1,73,46,58,47
34,11,74,13,66,28,72,6,34,58,34,52,29,23,44,5,75,44,46,69,62,62,54,57,55,31,38,5,16,30,37,6,26,66,50,49,34,64,55,45,68,32,55,45,48,24,10,73,29,15,32,3,31,55,62,49,44,23,51,10,27,3,53,9,14,64,9,1,30,17,1,20,68,55,28
3,70,63,16,36,20,39,1,2,57,57,1,22,3,2,58,10,35,67,10,21,13,60,24,54,11,21,30,32,12,72,74,10,6,17,2,14,47,67,52,1,1,14,74,53,35,54,71,1,64,45,17,5,59,55,57,10,33,11,56,51,35,38,30,58,10,18,43,3,15,5,11,7,52,65
29,2,75,33,34,27,27,51,71,41,50,1,59,35,35,1,29,32,34,34,60,51,70,74,5,43,5,26,34,55,55,73,7,68,3,30,55,2,48,11,45,24,53,39,69,41,44,4,14,16,32,49,22,40,58,32,60,66,71,75,12,24,43,22,41,56,64,61,15,8,67,70,12,52,5
44,32,32,23,9,46,7,39,33,42,9,64,55,50,72,42,57,8,51,42,31,26,28,74,56,21,2,48,21,58,16,38,10,63,69,63,51,49,55,64,58,69,30,3,70,9,55,38,53,14,69,24,40,68,55,64,43,13,4,10,64,51,31,37,32,59,63,57,40,57,50,15,11,31,38
30,43,60,35,22,8,68,9,33,16,38,61,74,37,64,54,45,74,21,72,55,4,54,21,35,57,44,16,42,61,28,66,71,48,43,68,68,47,65,26,6,48,13,47,45,49,66,61,10,35,51,64,35,49,71,38,43,28,57,39,11,64,74,9,16,30,22,50,37,45,4,40,2,66,12
36,55,18,21,21,42,40,26,20,7,55,47,70,10,28,40,20,35,42,25,10,8,50,69,38,48,51,6,56,43,52,15,23,52,16,30,48,65,39,21,23,52,19,3,57,67,30,29,46,51,44,31,64,30,67,30,62,48,29,12,16,59,19,16,18,14,9,57,23,42,40,20,24,60,30
58,44,16,51,36,54,8,36,52,29,54,46,65,69,34,15,4,58,57,36,5,18,44,30,61,35,47,63,46,26,5,73,14,60,15,62,14,32,1,1,44,53,6,65,47,45,51,37,62,10,13,24,41,75,2,63,68,66,37,26,3,68,16,6,68,64,28,55,25,49,35,58,33,50,63
67,36,38,13,72,39,36,57,38,36,68,47,39,66,13,39,55,3,4,67,32,36,21,43,26,49,69,47,48,43,53,26,60,59,60,48,75,45,1,17,28,5,22,31,66,6,5,32,52,22,58,58,62,5,61,33,49,59,40,71,43,52,57,65,39,67,43,73,38,26,47,74,12,24,47
37,25,70,8,27,60,51,41,37,34,28,2,7,30,47,69,71,13,32,70,23,53,23,41,36,42,5,55,25,22,63,14,69,72,68,32,68,39,24,28,5,17,39,6,34,5,19,49,57,45,13,28,18,73,18,47,64,52,16,9,41,15,38,37,57,53,7,62,48,64,10,61,66,64,18
11,46,51,74,48,24,20,11,65,41,6,64,45,10,73,22,69,20,11,50,27,62,57,8,1,52,8,39,52,21,14,72,63,3,54,18,65,29,66,55,47,39,30,67,60,20,42,53,57,69,36,9,48,55,31,51,10,66,19,39,50,60,12,18,23,53,71,37,38,6,24,70,70,48,23
6,69,62,19,32,62,31,3,55,41,40,72,39,34,55,35,4,34,60,70,1,27,1,28,65,34,30,60,20,57,45,1,62,47,10,29,41,19,62,66,54,59,47,22,66,26,15,23,54,6,74,61,26,21,62,2,1,17,6,59,49,29,10,12,54,40,51,58,47,30,29,14,45,9,27
30,31,29,20,69,49,41,9,19,66,46,12,73,44,28,41,29,60,3,12,64,27,69,74,74,8,31,32,40,69,68,64,42,53,61,9,5,67,53,54,44,56,54,67,6,67,9,18,33,43,27,44,45,68,50,41,51,16,51,54,19,35,71,36,42,5,4,25,1,61,44,72,1,25,18
28,2,23,50,73,68,65,3,37,45,6,7,35,21,16,48,51,21,25,25,49,32,8,49,45,24,14,51,39,12,27,21,68,10,51,48,45,12,31,15,75,66,58,1,2,48,1,30,72,71,42,44,13,25,38,17,31,44,10,69,50,69,68,51,2,22,48,12,62,42,10,1,34,66,6
43,75,12,10,53,1,29,41,68,72,71,36,62,27,63,59,45,17,1,54,62,69,65,69,15,27,59,36,2,28,62,13,30,65,59,5,63,68,63,73,44,23,73,47,26,27,12,70,58,64,42,30,48,34,48,32,30,3,45,17,51,51,45,25,39,57,40,67,52,17,40,43,41,37,11
23,25,34,61,14,64,14,45,2,3,25,47,33,20,30,22,20,45,49,27,66,44,34,65,36,70,12,37,38,11,2,25,34,66,47,44,17,44,20,43,39,53,69,14,41,62,23,43,68,7,13,50,31,62,65,47,55,19,49,72,30,74,9,23,2,60,6,52,47,10,62,51,37,14,19
53,52,48,66,15,10,26,59,27,60,29,54,56,43,50,65,55,2,2,62,25,53,1,49,65,54,55,71,20,66,26,47,56,71,19,38,69,28,68,72,70,36,24,60,44,69,5,41,75,61,55,34,48,26,15,46,6,69,18,32,2,70,14,24,62,31,3,16,20,20,58,11,51,44,74
13,4,25,47,61,21,61,44,51,51,46,39,44,23,20,32,47,23,13,75,5,35,67,38,8,51,67,61,10,25,28,15,12,21,59,45,58,56,42,30,57,10,38,64,70,3,29,6,4,14,43,68,41,1,44,67,12,28,74,69,9,35,32,43,18,12,74,68,48,46,30,19,45,65,69
66,14,63,40,64,25,54,53,44,48,53,43,29,4,45,52,19,8,28,12,61,45,29,69,8,49,3,50,9,72,44,7,57,73,43,15,73,69,57,13,51,51,38,39,33,27,51,16,25,1,54,12,12,61,28,68,15,30,74,33,7,25,30,18,54,2,55,58,44,21,15,75,7,37,13
64,65,60,29,4,25,6,55,58,47,74,52,59,61,11,48,2,26,7,4,67,6,43,28,58,11,60,51,22,11,39,7,26,74,66,7,14,2,8,7,42,49,7,28,60,13,25,59,2,52,24,18,42,29,70,24,4,19,4,45,63,42,44,28,19,39,41,22,51,6,61,23,72,28,66
53,33,35,20,55,19,65,64,28,5,65,35,59,48,46,67,65,73,21,57,49,47,40,16,67,34,67,8,71,66,20,53,69,5,4,67,13,7,25,74,43,9,69,49,20,43,33,70,51,33,16,2,17,26,14,64,63,23,64,44,19,35,44,18,31,41,75,55,48,59,75,37,5,48,10
48,5,27,4,57,11,36,51,65,65,21,39,33,46,11,15,56,48,54,3,72,58,36,38,1,65,12,21,14,58,27,10,61,63,26,62,44,6,68,69,53,72,15,72,31,68,41,7,38,40,36,23,29,30,49,44,64,56,19,10,66,30,7,8,67,67,62,20,46,28,32,11,25,23,56
73,45,22,32,38,44,10,6,56,32,70,1,56,50,16,26,35,69,47,22,3,5,40,2,47,68,51,70,62,7,20,16,26,4,1,5,17,72,40,28,3,13,14,57,62,51,55,2,36,69,60,26,54,46,7,57,42,63,58,7,33,11,49,30,55,29,61,20,52,20,56,47,72,64,3
6,66,46,46,39,29,26,61,4,35,43,1,5,17,14,1,60,25,28,56,12,53,6,64,66,69,27,3,43,1,31,54,1,18,33,3,9,6,7,29,70,32,66,48,34,45,56,47,3,25,37,20,14,6,9,47,29,22,56,17,27,28,7,7,64,42,32,73,63,13,75,46,50,71,47
9,8,7,38,4,41,16,55,34,30,68,60,6,74,36,13,25,59,42,49,22,57,4,12,44,19,1,27,65,29,13,55,67,58,34,42,9,67,73,54,71,42,39,61,45,42,7,3,5,24,33,44,31,70,58,62,52,34,74,21,69,8,67,50,25,44,71,25,18,31,4,73,69,38,26
26,25,20,45,9,56,33,71,5,41,64,6,43,54,16,69,16,45,73,50,57,6,35,62,55,38,35,24,43,72,48,63,51,19,2,69,74,4,56,15,61,60,19,2,9,47,33,50,13,35,49,74,30,27,47,10,36,55,46,71,30,16,1,5,50,45,42,22,55,18,30,20,51,60,8
5,22,30,36,60,10,3,43,70,67,5,43,48,32,35,7,4,48,20,47,34,56,9,24,58,34,6,25,27,15,2,18,49,3,36,6,44,17,18,26,58,18,72,13,24,11,68,17,28,61,26,32,16,64,47,2,8,3,28,63,51,60,52,9,9,15,55,1,71,5,15,67,2,36,26
20,59,21,57,12,41,5,10,33,70,61,31,11,10,50,12,63,50,8,37,12,34,59,31,24,58,61,22,66,43,3,10,26,29,28,8,34,33,72,75,43,57,52,65,60,44,46,36,40,68,56,65,19,33,7,47,29,16,30,48,63,8,44,19,60,13,31,7,1,14,41,63,49,63,44
1,57,38,63,61,64,35,21,12,60,41,19,62,35,22,43,52,44,51,72,33,9,43,53,52,1,16,1,24,5,28,31,28,62,71,59,8,15,68,56,15,71,24,45,57,11,41,74,35,21,49,41,36,61,73,52,19,74,70,38,54,48,59,8,40,23,24,3,41,71,46,21,63,28,36
42,35,16,68,13,53,60,50,53,49,12,67,74,18,71,37,40,11,11,50,60,14,70,4,13,53,21,67,17,74,17,30,24,60,31,52,41,56,65,1,58,61,58,16,21,40,57,9,45,33,75,56,34,61,52,69,27,52,65,34,33,39,48,42,68,61,59,65,20,25,26,5,71,43,72
62,44,8,35,47,33,28,51,46,33,62,22,45,27,38,60,38,12,46,31,9,18,65,53,18,17,7,23,10,64,10,61,38,25,21,69,34,30,40,16,45,46,38,36,74,14,35,19,22,64,10,21,40,37,43,38,10,57,1,28,22,74,17,18,12,55,12,20,60,33,45,35,18,21,9
72,47,1,59,48,23,62,23,19,33,29,20,2,64,40,38,55,49,60,50,48,10,4,65,62,30,28,12,40,74,51,5,14,3,70,19,25,67,54,37,47,29,66,44,34,52,18,44,32,54,53,10,41,13,13,61,66,27,44,3,59,41,30,14,57,10,74,14,68,39,57,19,7,68,55
31,19,56,27,37,30,6,49,34,65,20,73,59,51,47,7,10,13,27,19,69,54,25,64,16,2,31,72,36,34,35,36,68,33,15,56,41,53,10,56,3,12,7,5,16,36,39,7,51,11,55,8,60,30,7,70,40,52,72,71,67,34,58,24,3,55,37,28,31,45,26,22,6,36,40
29,2,62,66,55,14,55,18,11,59,14,67,11,75,23,30,72,37,16,65,26,8,21,66,57,40,50,25,73,51,18,50,7,62,57,24,36,49,26,45,12,63,64,49,75,48,73,20,19,37,59,46,54,54,8,72,49,5,65,44,35,56,47,61,17,54,29,2,55,40,59,66,18,32,61
